,LOT,Date,Equipment,Die_Number,Injection_Velocity_1,Injection_Velocity_2,Injection_Velocity_3,Spray_Time_1,Spray_Time_2,Humidity,Temperature,Casting_Pressure,Pressure_Increase_Time,Short_Shot,Ejection_Pin_Burr,Soldering,Shrinkage,Stain,Corepin_Soldering,Crack
6577,180502-022-0101,2018-05-02,022,0101,0.188,0.23,0.31,0.1,0.3,59.619,23.606,708,0.038,1,0,0,0,0,0,0
6578,180502-022-0101,2018-05-02,022,0101,0.19,0.232,0.31,0.1,0.3,58.89,23.701,708,0.041,1,0,0,0,0,0,0
6579,180502-022-0101,2018-05-02,022,0101,0.179,0.228,0.312,0.1,0.3,59.281,23.679,709,0.04,1,0,0,0,0,0,0
6580,180502-022-0101,2018-05-02,022,0101,0.188,0.232,0.312,0.1,0.3,59.19,23.699,708,0.037,1,0,0,0,0,0,0
6581,180502-022-0101,2018-05-02,022,0101,0.186,0.224,0.312,0.1,0.3,59.001,23.701,709,0.04,1,0,0,0,0,0,0
6582,180502-022-0101,2018-05-02,022,0101,0.188,0.228,0.308,0.1,0.3,58.726,23.703,708,0.039,1,0,0,0,0,0,0
6583,180502-022-0101,2018-05-02,022,0101,0.186,0.229,0.314,0.1,0.3,59.657,23.503,708,0.039,1,0,0,0,0,0,0
6584,180502-022-0101,2018-05-02,022,0101,0.179,0.224,0.31,0.1,0.3,59.165,23.701,708,0.037,1,0,0,0,0,0,0
6585,180502-022-0101,2018-05-02,022,0101,0.186,0.23,0.31,0.1,0.3,59.995,23.585,707,0.04,1,0,0,0,0,0,0
6586,180502-022-0101,2018-05-02,022,0101,0.184,0.226,0.306,0.1,0.3,59.946,23.597,707,0.037,1,0,0,0,0,0,0
6587,180502-022-0101,2018-05-02,022,0101,0.182,0.227,0.31,0.1,0.3,59.515,23.601,708,0.04,1,0,0,0,0,0,0
6588,180502-022-0101,2018-05-02,022,0101,0.189,0.232,0.306,0.1,0.3,58.811,23.702,708,0.037,1,0,0,0,0,0,0
6589,180502-022-0101,2018-05-02,022,0101,0.192,0.246,0.318,0.1,0.3,58.768,23.701,708,0.04,1,0,0,0,0,0,0
6590,180502-022-0101,2018-05-02,022,0101,0.188,0.228,0.31,0.1,0.3,59.964,23.599,707,0.04,1,0,0,0,0,0,0
6591,180502-022-0101,2018-05-02,022,0101,0.192,0.227,0.312,0.1,0.3,59.599,23.601,707,0.04,1,0,0,0,0,0,0
6592,180502-022-0101,2018-05-02,022,0101,0.19,0.23,0.312,0.1,0.3,59.165,23.701,708,0.036,1,0,0,0,0,0,0
6593,180502-022-0101,2018-05-02,022,0101,0.182,0.229,0.314,0.1,0.3,58.89,23.701,708,0.04,1,0,0,0,0,0,0
6594,180502-022-0101,2018-05-02,022,0101,0.184,0.238,0.316,0.1,0.3,58.88,23.707,707,0.037,1,0,0,0,0,0,0
6595,180502-022-0101,2018-05-02,022,0101,0.182,0.224,0.312,0.1,0.3,59.11,23.701,708,0.037,1,0,0,0,0,0,0
6596,180502-022-0101,2018-05-02,022,0101,0.182,0.232,0.304,0.1,0.3,59.858,23.501,708,0.037,1,0,0,0,0,0,0
6597,180502-022-0101,2018-05-02,022,0101,0.186,0.226,0.308,0.1,0.3,60.128,23.507,708,0.037,1,0,0,0,0,0,0
6598,180502-022-0101,2018-05-02,022,0101,0.188,0.248,0.314,0.1,0.3,58.724,23.701,707,0.036,1,0,0,0,0,0,0
6599,180502-022-0101,2018-05-02,022,0101,0.184,0.23,0.308,0.1,0.3,59.694,23.502,707,0.038,1,0,0,0,0,0,0
6600,180502-022-0101,2018-05-02,022,0101,0.184,0.238,0.314,0.1,0.3,59.714,23.628,707,0.039,1,0,0,0,0,0,0
6601,180502-022-0101,2018-05-02,022,0101,0.184,0.226,0.31,0.1,0.3,59.972,23.516,707,0.038,1,0,0,0,0,0,0
6602,180502-022-0101,2018-05-02,022,0101,0.187,0.256,0.316,0.1,0.3,59.19,23.598,707,0.037,1,0,0,0,0,0,0
6603,180502-022-0101,2018-05-02,022,0101,0.188,0.258,0.318,0.1,0.3,59.278,23.595,708,0.037,1,0,0,0,0,0,0
6604,180502-022-0101,2018-05-02,022,0101,0.186,0.232,0.314,0.1,0.3,59.003,23.701,707,0.037,1,0,0,0,0,0,0
6605,180502-022-0101,2018-05-02,022,0101,0.182,0.237,0.314,0.1,0.3,59.469,23.701,708,0.038,1,0,0,0,0,0,0
6606,180502-022-0101,2018-05-02,022,0101,0.18,0.226,0.31,0.1,0.3,59.972,23.516,708,0.04,1,0,0,0,0,0,0
6607,180502-022-0101,2018-05-02,022,0101,0.182,0.254,0.322,0.1,0.3,59.052,23.628,707,0.038,1,0,0,0,0,0,0
6608,180502-022-0101,2018-05-02,022,0101,0.186,0.226,0.306,0.1,0.3,59.993,23.503,708,0.037,1,0,0,0,0,0,0
6609,180502-022-0101,2018-05-02,022,0101,0.194,0.228,0.312,0.1,0.3,60.196,23.498,708,0.038,1,0,0,0,0,0,0
6610,180502-022-0101,2018-05-02,022,0101,0.19,0.252,0.314,0.1,0.3,58.768,23.701,708,0.038,1,0,0,0,0,0,0
6611,180502-022-0101,2018-05-02,022,0101,0.187,0.222,0.306,0.1,0.3,60.15,23.506,707,0.037,1,0,0,0,0,0,0
6612,180502-022-0101,2018-05-02,022,0101,0.18,0.226,0.312,0.1,0.3,59.894,23.507,708,0.038,1,0,0,0,0,0,0
6613,180502-022-0101,2018-05-02,022,0101,0.187,0.226,0.308,0.1,0.3,59.784,23.571,707,0.039,1,0,0,0,0,0,0
6614,180502-022-0101,2018-05-02,022,0101,0.182,0.234,0.31,0.1,0.3,59.119,23.701,708,0.038,1,0,0,0,0,0,0
6615,180502-022-0101,2018-05-02,022,0101,0.186,0.226,0.31,0.1,0.3,59.59,23.512,708,0.04,1,0,0,0,0,0,0
6616,180502-022-0101,2018-05-02,022,0101,0.19,0.25,0.316,0.1,0.3,58.942,23.701,707,0.037,1,0,0,0,0,0,0
6617,180502-022-0101,2018-05-02,022,0101,0.188,0.232,0.308,0.1,0.3,59.799,23.593,708,0.037,1,0,0,0,0,0,0
6618,180502-022-0101,2018-05-02,022,0101,0.186,0.228,0.31,0.1,0.3,59.761,23.595,707,0.04,1,0,0,0,0,0,0
6619,180502-022-0101,2018-05-02,022,0101,0.179,0.229,0.314,0.1,0.3,59.995,23.511,708,0.038,1,0,0,0,0,0,0
6620,180502-022-0101,2018-05-02,022,0101,0.186,0.234,0.306,0.1,0.3,59.802,23.501,708,0.042,1,0,0,0,0,0,0
6621,180502-022-0101,2018-05-02,022,0101,0.179,0.23,0.306,0.1,0.3,59.867,23.501,708,0.037,1,0,0,0,0,0,0
6622,180502-022-0101,2018-05-02,022,0101,0.182,0.226,0.31,0.1,0.3,59.971,23.597,707,0.039,1,0,0,0,0,0,0
6623,180502-022-0101,2018-05-02,022,0101,0.186,0.242,0.314,0.1,0.3,59.239,23.701,709,0.037,1,0,0,0,0,0,0
6624,180502-022-0101,2018-05-02,022,0101,0.182,0.24,0.314,0.1,0.3,59.469,23.701,709,0.036,1,0,0,0,0,0,0
6625,180502-022-0102,2018-05-02,022,0102,0.181,0.238,0.31,0.1,0.3,59.208,23.205,707,0.036,27,0,15,10,0,61,0
6626,180502-022-0102,2018-05-02,022,0102,0.19,0.24,0.312,0.1,0.3,61.912,22.993,708,0.037,27,0,15,10,0,61,0
6627,180502-022-0102,2018-05-02,022,0102,0.186,0.232,0.314,0.1,0.3,60.159,23.506,709,0.04,27,0,15,10,0,61,0
6628,180502-022-0102,2018-05-02,022,0102,0.19,0.234,0.312,0.1,0.3,62.057,22.901,707,0.035,27,0,15,10,0,61,0
6629,180502-022-0102,2018-05-02,022,0102,0.178,0.244,0.314,0.1,0.3,61.986,22.95,708,0.04,27,0,15,10,0,61,0
6630,180502-022-0102,2018-05-02,022,0102,0.18,0.232,0.312,0.1,0.3,60.409,23.397,708,0.038,27,0,15,10,0,61,0
6631,180502-022-0102,2018-05-02,022,0102,0.188,0.226,0.312,0.1,0.3,59.815,23.252,708,0.035,27,0,15,10,0,61,0
6632,180502-022-0102,2018-05-02,022,0102,0.18,0.224,0.308,0.1,0.3,57.628,23.298,708,0.04,27,0,15,10,0,61,0
6633,180502-022-0102,2018-05-02,022,0102,0.189,0.228,0.312,0.1,0.3,60.191,23.505,707,0.038,27,0,15,10,0,61,0
6634,180502-022-0102,2018-05-02,022,0102,0.181,0.234,0.306,0.1,0.3,60.116,23.527,707,0.038,27,0,15,10,0,61,0
6635,180502-022-0102,2018-05-02,022,0102,0.182,0.236,0.308,0.1,0.3,60.409,23.397,708,0.038,27,0,15,10,0,61,0
6636,180502-022-0102,2018-05-02,022,0102,0.186,0.228,0.306,0.1,0.3,60.205,23.499,708,0.037,27,0,15,10,0,61,0
6637,180502-022-0102,2018-05-02,022,0102,0.181,0.232,0.314,0.1,0.3,61.537,23.113,708,0.038,27,0,15,10,0,61,0
6638,180502-022-0102,2018-05-02,022,0102,0.18,0.228,0.312,0.1,0.3,58.973,23.202,707,0.038,27,0,15,10,0,61,0
6639,180502-022-0102,2018-05-02,022,0102,0.186,0.237,0.31,0.1,0.3,61.299,23.195,707,0.038,27,0,15,10,0,61,0
6640,180502-022-0102,2018-05-02,022,0102,0.19,0.23,0.31,0.1,0.3,57.899,23.291,707,0.038,27,0,15,10,0,61,0
6641,180502-022-0102,2018-05-02,022,0102,0.19,0.229,0.308,0.1,0.3,60.103,23.503,708,0.038,27,0,15,10,0,61,0
6642,180502-022-0102,2018-05-02,022,0102,0.19,0.228,0.308,0.1,0.3,58.34,23.237,707,0.037,27,0,15,10,0,61,0
6643,180502-022-0102,2018-05-02,022,0102,0.19,0.232,0.314,0.1,0.3,60.102,23.502,707,0.037,27,0,15,10,0,61,0
6644,180502-022-0102,2018-05-02,022,0102,0.182,0.236,0.312,0.1,0.3,56.242,23.201,707,0.037,27,0,15,10,0,61,0
6645,180502-022-0102,2018-05-02,022,0102,0.19,0.23,0.31,0.1,0.3,59.815,23.252,707,0.038,27,0,15,10,0,61,0
6646,180502-022-0102,2018-05-02,022,0102,0.186,0.226,0.302,0.1,0.3,59.208,23.205,707,0.037,27,0,15,10,0,61,0
6647,180502-022-0102,2018-05-02,022,0102,0.182,0.24,0.318,0.1,0.3,60.278,23.443,708,0.039,27,0,15,10,0,61,0
6648,180502-022-0102,2018-05-02,022,0102,0.182,0.229,0.31,0.1,0.3,57.628,23.298,707,0.038,27,0,15,10,0,61,0
6649,180502-022-0102,2018-05-02,022,0102,0.19,0.234,0.306,0.1,0.3,60.478,23.238,708,0.038,27,0,15,10,0,61,0
6650,180502-022-0102,2018-05-02,022,0102,0.182,0.234,0.308,0.1,0.3,60.205,23.499,709,0.039,27,0,15,10,0,61,0
6651,180502-022-0102,2018-05-02,022,0102,0.186,0.229,0.302,0.1,0.3,59.815,23.252,707,0.036,27,0,15,10,0,61,0
6652,180502-022-0102,2018-05-02,022,0102,0.192,0.232,0.314,0.1,0.3,61.866,22.999,708,0.038,27,0,15,10,0,61,0
6653,180502-022-0102,2018-05-02,022,0102,0.182,0.238,0.316,0.1,0.3,60.825,23.295,708,0.038,27,0,15,10,0,61,0
6654,180502-022-0102,2018-05-02,022,0102,0.188,0.236,0.312,0.1,0.3,61.912,22.993,708,0.038,27,0,15,10,0,61,0
6655,180502-022-0102,2018-05-02,022,0102,0.186,0.236,0.316,0.1,0.3,61.072,23.264,708,0.038,27,0,15,10,0,61,0
6656,180502-022-0102,2018-05-02,022,0102,0.192,0.237,0.312,0.1,0.3,61.752,23.042,708,0.036,27,0,15,10,0,61,0
6657,180502-022-0102,2018-05-02,022,0102,0.186,0.234,0.312,0.1,0.3,60.205,23.499,708,0.037,27,0,15,10,0,61,0
6658,180502-022-0102,2018-05-02,022,0102,0.182,0.232,0.31,0.1,0.3,57.628,23.298,707,0.038,27,0,15,10,0,61,0
6659,180502-022-0102,2018-05-02,022,0102,0.184,0.234,0.308,0.1,0.3,60.478,23.238,707,0.037,27,0,15,10,0,61,0
6660,180502-022-0102,2018-05-02,022,0102,0.18,0.23,0.31,0.1,0.3,57.899,23.291,708,0.04,27,0,15,10,0,61,0
6661,180502-022-0102,2018-05-02,022,0102,0.186,0.234,0.316,0.1,0.3,60.102,23.502,708,0.038,27,0,15,10,0,61,0
6662,180502-022-0102,2018-05-02,022,0102,0.182,0.226,0.31,0.1,0.3,60.116,23.527,707,0.037,27,0,15,10,0,61,0
6663,180502-022-0102,2018-05-02,022,0102,0.189,0.227,0.308,0.1,0.3,59.208,23.205,707,0.037,27,0,15,10,0,61,0
6664,180502-022-0102,2018-05-02,022,0102,0.186,0.23,0.31,0.1,0.3,55.71,23.199,708,0.038,27,0,15,10,0,61,0
6665,180502-022-0102,2018-05-02,022,0102,0.184,0.23,0.306,0.1,0.3,60.478,23.238,707,0.037,27,0,15,10,0,61,0
6666,180502-022-0102,2018-05-02,022,0102,0.176,0.236,0.31,0.1,0.3,60.101,23.53,709,0.038,27,0,15,10,0,61,0
6667,180502-022-0102,2018-05-02,022,0102,0.186,0.23,0.314,0.1,0.3,60.198,23.502,708,0.038,27,0,15,10,0,61,0
6668,180502-022-0102,2018-05-02,022,0102,0.19,0.24,0.312,0.1,0.3,60.191,23.505,708,0.04,27,0,15,10,0,61,0
6669,180502-022-0102,2018-05-02,022,0102,0.19,0.228,0.308,0.1,0.3,58.34,23.237,707,0.037,27,0,15,10,0,61,0
6670,180502-022-0102,2018-05-02,022,0102,0.186,0.228,0.31,0.1,0.3,60.191,23.505,708,0.038,27,0,15,10,0,61,0
6671,180502-022-0102,2018-05-02,022,0102,0.182,0.226,0.308,0.1,0.3,57.419,23.243,708,0.04,27,0,15,10,0,61,0
6672,180502-022-0102,2018-05-02,022,0102,0.185,0.236,0.308,0.1,0.3,60.409,23.397,708,0.038,27,0,15,10,0,61,0
6673,180502-022-0102,2018-05-02,022,0102,0.184,0.226,0.306,0.1,0.3,60.278,23.443,708,0.04,27,0,15,10,0,61,0
6674,180502-022-0102,2018-05-02,022,0102,0.182,0.23,0.31,0.1,0.3,60.825,23.295,708,0.035,27,0,15,10,0,61,0
6675,180503-021-0101,2018-05-03,021,0101,0.182,0.244,0.314,0.1,0.3,22.005,21.471,708,0.039,9,0,0,0,0,0,0
6676,180503-021-0101,2018-05-03,021,0101,0.19,0.23,0.312,0.1,0.3,21.606,21.894,708,0.04,9,0,0,0,0,0,0
6677,180503-021-0101,2018-05-03,021,0101,0.182,0.252,0.32,0.1,0.3,23.397,21.499,708,0.038,9,0,0,0,0,0,0
6678,180503-021-0101,2018-05-03,021,0101,0.182,0.248,0.318,0.1,0.3,22.021,21.4,708,0.041,9,0,0,0,0,0,0
6679,180503-021-0101,2018-05-03,021,0101,0.186,0.228,0.31,0.1,0.3,21.731,21.899,708,0.039,9,0,0,0,0,0,0
6680,180503-021-0101,2018-05-03,021,0101,0.19,0.234,0.306,0.1,0.3,21.702,21.86,708,0.04,9,0,0,0,0,0,0
6681,180503-021-0101,2018-05-03,021,0101,0.19,0.256,0.318,0.1,0.3,22.31,21.6,707,0.04,9,0,0,0,0,0,0
6682,180503-021-0101,2018-05-03,021,0101,0.179,0.254,0.32,0.1,0.3,22.184,21.244,707,0.039,9,0,0,0,0,0,0
6683,180503-021-0101,2018-05-03,021,0101,0.18,0.234,0.314,0.1,0.3,22.142,21.788,708,0.04,9,0,0,0,0,0,0
6684,180503-021-0101,2018-05-03,021,0101,0.186,0.246,0.318,0.1,0.3,22.005,21.471,708,0.04,9,0,0,0,0,0,0
6685,180503-021-0101,2018-05-03,021,0101,0.19,0.258,0.32,0.1,0.3,22.368,21.659,706,0.038,9,0,0,0,0,0,0
6686,180503-021-0101,2018-05-03,021,0101,0.188,0.234,0.312,0.1,0.3,21.702,21.86,709,0.039,9,0,0,0,0,0,0
6687,180503-021-0101,2018-05-03,021,0101,0.184,0.256,0.318,0.1,0.3,22.31,21.6,706,0.04,9,0,0,0,0,0,0
6688,180503-021-0101,2018-05-03,021,0101,0.184,0.24,0.318,0.1,0.3,21.639,21.899,707,0.038,9,0,0,0,0,0,0
6689,180503-021-0101,2018-05-03,021,0101,0.181,0.238,0.312,0.1,0.3,21.982,21.807,707,0.042,9,0,0,0,0,0,0
6690,180503-021-0101,2018-05-03,021,0101,0.18,0.236,0.314,0.1,0.3,21.639,21.899,708,0.039,9,0,0,0,0,0,0
6691,180503-021-0101,2018-05-03,021,0101,0.182,0.25,0.322,0.1,0.3,22.005,21.471,707,0.039,9,0,0,0,0,0,0
6692,180503-021-0101,2018-05-03,021,0101,0.187,0.244,0.308,0.1,0.3,22.142,21.788,708,0.039,9,0,0,0,0,0,0
6693,180503-021-0101,2018-05-03,021,0101,0.182,0.254,0.314,0.1,0.3,22.184,21.244,707,0.04,9,0,0,0,0,0,0
6694,180503-021-0101,2018-05-03,021,0101,0.19,0.243,0.316,0.1,0.3,22.124,21.497,707,0.037,9,0,0,0,0,0,0
6695,180503-021-0101,2018-05-03,021,0101,0.186,0.246,0.314,0.1,0.3,21.906,21.696,707,0.039,9,0,0,0,0,0,0
6696,180503-021-0101,2018-05-03,021,0101,0.184,0.226,0.308,0.1,0.3,21.639,21.899,709,0.039,9,0,0,0,0,0,0
6697,180503-021-0101,2018-05-03,021,0101,0.188,0.244,0.314,0.1,0.3,22.09,21.791,708,0.037,9,0,0,0,0,0,0
6698,180503-021-0101,2018-05-03,021,0101,0.186,0.252,0.316,0.1,0.3,22.169,21.275,707,0.037,9,0,0,0,0,0,0
6699,180503-021-0101,2018-05-03,021,0101,0.187,0.26,0.324,0.1,0.3,23.137,21.588,706,0.037,9,0,0,0,0,0,0
6700,180503-021-0101,2018-05-03,021,0101,0.186,0.232,0.316,0.1,0.3,21.893,21.858,708,0.04,9,0,0,0,0,0,0
6701,180503-021-0101,2018-05-03,021,0101,0.187,0.258,0.322,0.1,0.3,22.506,21.678,707,0.039,9,0,0,0,0,0,0
6702,180503-021-0101,2018-05-03,021,0101,0.184,0.258,0.32,0.1,0.3,22.316,21.528,707,0.039,9,0,0,0,0,0,0
6703,180503-021-0101,2018-05-03,021,0101,0.18,0.236,0.312,0.1,0.3,22.055,21.772,707,0.039,9,0,0,0,0,0,0
6704,180503-021-0101,2018-05-03,021,0101,0.182,0.258,0.318,0.1,0.3,22.506,21.678,706,0.037,9,0,0,0,0,0,0
6705,180503-021-0101,2018-05-03,021,0101,0.19,0.256,0.318,0.1,0.3,22.672,21.639,706,0.041,9,0,0,0,0,0,0
6706,180503-021-0101,2018-05-03,021,0101,0.178,0.245,0.316,0.1,0.3,22.065,21.488,708,0.039,9,0,0,0,0,0,0
6707,180503-021-0101,2018-05-03,021,0101,0.182,0.26,0.322,0.1,0.3,23.137,21.588,707,0.04,9,0,0,0,0,0,0
6708,180503-021-0101,2018-05-03,021,0101,0.186,0.24,0.318,0.1,0.3,21.918,21.898,708,0.04,9,0,0,0,0,0,0
6709,180503-021-0101,2018-05-03,021,0101,0.186,0.256,0.322,0.1,0.3,22.698,21.65,707,0.041,9,0,0,0,0,0,0
6710,180503-021-0101,2018-05-03,021,0101,0.19,0.258,0.316,0.1,0.3,22.698,21.65,707,0.04,9,0,0,0,0,0,0
6711,180503-021-0101,2018-05-03,021,0101,0.182,0.248,0.314,0.1,0.3,21.942,21.674,707,0.039,9,0,0,0,0,0,0
6712,180503-021-0101,2018-05-03,021,0101,0.184,0.254,0.316,0.1,0.3,22.039,21.572,707,0.039,9,0,0,0,0,0,0
6713,180503-021-0101,2018-05-03,021,0101,0.184,0.254,0.324,0.1,0.3,23.397,21.499,706,0.039,9,0,0,0,0,0,0
6714,180503-021-0101,2018-05-03,021,0101,0.188,0.234,0.31,0.1,0.3,21.877,21.896,708,0.04,9,0,0,0,0,0,0
6715,180503-021-0101,2018-05-03,021,0101,0.182,0.238,0.312,0.1,0.3,22.09,21.791,709,0.04,9,0,0,0,0,0,0
6716,180503-021-0101,2018-05-03,021,0101,0.186,0.25,0.316,0.1,0.3,22.124,21.497,707,0.04,9,0,0,0,0,0,0
6717,180503-021-0101,2018-05-03,021,0101,0.184,0.252,0.318,0.1,0.3,22.643,21.65,706,0.037,9,0,0,0,0,0,0
6718,180503-021-0101,2018-05-03,021,0101,0.188,0.234,0.308,0.1,0.3,21.877,21.896,708,0.04,9,0,0,0,0,0,0
6719,180503-021-0101,2018-05-03,021,0101,0.184,0.258,0.32,0.1,0.3,23.399,21.499,706,0.04,9,0,0,0,0,0,0
6720,180503-021-0101,2018-05-03,021,0101,0.186,0.248,0.312,0.1,0.3,22.039,21.572,707,0.04,9,0,0,0,0,0,0
6721,180503-021-0101,2018-05-03,021,0101,0.186,0.254,0.32,0.1,0.3,22.672,21.639,707,0.038,9,0,0,0,0,0,0
6722,180503-021-0101,2018-05-03,021,0101,0.186,0.236,0.314,0.1,0.3,21.92,21.808,708,0.037,9,0,0,0,0,0,0
6723,180503-021-0101,2018-05-03,021,0101,0.186,0.248,0.312,0.1,0.3,22.039,21.572,707,0.04,9,0,0,0,0,0,0
6724,180503-021-0101,2018-05-03,021,0101,0.186,0.238,0.316,0.1,0.3,21.606,21.894,708,0.04,9,0,0,0,0,0,0
6725,180503-021-0102,2018-05-03,021,0102,0.19,0.222,0.304,0.2,0.3,31.333,21.576,707,0.037,0,0,0,0,0,0,0
6726,180503-021-0102,2018-05-03,021,0102,0.184,0.224,0.304,0.2,0.3,30.978,21.899,706,0.038,0,0,0,0,0,0,0
6727,180503-021-0102,2018-05-03,021,0102,0.182,0.224,0.306,0.2,0.3,26.041,21.995,706,0.038,0,0,0,0,0,0,0
6728,180503-021-0102,2018-05-03,021,0102,0.182,0.226,0.3,0.2,0.3,27.25,21.894,706,0.037,0,0,0,0,0,0,0
6729,180503-021-0102,2018-05-03,021,0102,0.19,0.226,0.308,0.2,0.3,30.958,21.53,706,0.039,0,0,0,0,0,0,0
6730,180503-021-0102,2018-05-03,021,0102,0.185,0.224,0.304,0.2,0.3,27.478,21.898,706,0.037,0,0,0,0,0,0,0
6731,180503-021-0102,2018-05-03,021,0102,0.187,0.226,0.304,0.2,0.3,27.105,21.91,706,0.037,0,0,0,0,0,0,0
6732,180503-021-0102,2018-05-03,021,0102,0.184,0.224,0.298,0.2,0.3,28.556,21.671,706,0.037,0,0,0,0,0,0,0
6733,180503-021-0102,2018-05-03,021,0102,0.186,0.226,0.304,0.2,0.3,30.157,21.704,706,0.039,0,0,0,0,0,0,0
6734,180503-021-0102,2018-05-03,021,0102,0.187,0.224,0.302,0.2,0.3,31.055,21.899,705,0.04,0,0,0,0,0,0,0
6735,180503-021-0102,2018-05-03,021,0102,0.18,0.226,0.306,0.2,0.3,28.414,21.742,706,0.037,0,0,0,0,0,0,0
6736,180503-021-0102,2018-05-03,021,0102,0.182,0.224,0.302,0.2,0.3,30.194,21.702,706,0.038,0,0,0,0,0,0,0
6737,180503-021-0102,2018-05-03,021,0102,0.186,0.226,0.308,0.2,0.3,30.157,21.704,706,0.037,0,0,0,0,0,0,0
6738,180503-021-0102,2018-05-03,021,0102,0.182,0.222,0.304,0.2,0.3,27.969,21.814,706,0.038,0,0,0,0,0,0,0
6739,180503-021-0102,2018-05-03,021,0102,0.192,0.226,0.304,0.2,0.3,30.997,21.899,706,0.038,0,0,0,0,0,0,0
6740,180503-021-0102,2018-05-03,021,0102,0.182,0.226,0.3,0.2,0.3,28.428,21.899,707,0.038,0,0,0,0,0,0,0
6741,180503-021-0102,2018-05-03,021,0102,0.196,0.226,0.306,0.2,0.3,31.224,21.708,706,0.039,0,0,0,0,0,0,0
6742,180503-021-0102,2018-05-03,021,0102,0.196,0.226,0.306,0.2,0.3,31.224,21.708,706,0.039,0,0,0,0,0,0,0
6743,180503-021-0102,2018-05-03,021,0102,0.184,0.224,0.304,0.2,0.3,25.75,22.099,706,0.04,0,0,0,0,0,0,0
6744,180503-021-0102,2018-05-03,021,0102,0.184,0.226,0.302,0.2,0.3,26.611,22.002,705,0.039,0,0,0,0,0,0,0
6745,180503-021-0102,2018-05-03,021,0102,0.184,0.224,0.306,0.2,0.3,25.937,22.076,706,0.038,0,0,0,0,0,0,0
6746,180503-021-0102,2018-05-03,021,0102,0.189,0.228,0.306,0.2,0.3,27.969,21.814,706,0.037,0,0,0,0,0,0,0
6747,180503-021-0102,2018-05-03,021,0102,0.185,0.226,0.3,0.2,0.3,30.997,21.899,706,0.04,0,0,0,0,0,0,0
6748,180503-021-0102,2018-05-03,021,0102,0.188,0.22,0.304,0.2,0.3,27.661,21.899,707,0.038,0,0,0,0,0,0,0
6749,180503-021-0102,2018-05-03,021,0102,0.188,0.224,0.304,0.2,0.3,26.611,22.002,706,0.036,0,0,0,0,0,0,0
6750,180503-021-0102,2018-05-03,021,0102,0.181,0.224,0.302,0.2,0.3,28.925,22.006,708,0.038,0,0,0,0,0,0,0
6751,180503-021-0102,2018-05-03,021,0102,0.19,0.224,0.306,0.2,0.3,29.068,21.936,707,0.039,0,0,0,0,0,0,0
6752,180503-021-0102,2018-05-03,021,0102,0.19,0.224,0.3,0.2,0.3,28.5,21.997,707,0.04,0,0,0,0,0,0,0
6753,180503-021-0102,2018-05-03,021,0102,0.186,0.226,0.3,0.2,0.3,30.978,21.899,706,0.04,0,0,0,0,0,0,0
6754,180503-021-0102,2018-05-03,021,0102,0.192,0.227,0.302,0.2,0.3,25.798,22.099,705,0.036,0,0,0,0,0,0,0
6755,180503-021-0102,2018-05-03,021,0102,0.184,0.224,0.304,0.2,0.3,30.978,21.899,706,0.038,0,0,0,0,0,0,0
6756,180503-021-0102,2018-05-03,021,0102,0.184,0.222,0.3,0.2,0.3,26.611,22.002,706,0.037,0,0,0,0,0,0,0
6757,180503-021-0102,2018-05-03,021,0102,0.188,0.224,0.312,0.2,0.3,30.958,21.53,706,0.04,0,0,0,0,0,0,0
6758,180503-021-0102,2018-05-03,021,0102,0.186,0.224,0.304,0.2,0.3,25.906,22.096,706,0.038,0,0,0,0,0,0,0
6759,180503-021-0102,2018-05-03,021,0102,0.184,0.224,0.306,0.2,0.3,31.415,21.496,706,0.037,0,0,0,0,0,0,0
6760,180503-021-0102,2018-05-03,021,0102,0.188,0.226,0.302,0.2,0.3,30.228,21.701,707,0.037,0,0,0,0,0,0,0
6761,180503-021-0102,2018-05-03,021,0102,0.184,0.226,0.304,0.2,0.3,31.055,21.878,706,0.038,0,0,0,0,0,0,0
6762,180503-021-0102,2018-05-03,021,0102,0.188,0.228,0.3,0.2,0.3,30.99,21.899,706,0.037,0,0,0,0,0,0,0
6763,180503-021-0102,2018-05-03,021,0102,0.188,0.224,0.306,0.2,0.3,25.707,22.128,706,0.038,0,0,0,0,0,0,0
6764,180503-021-0102,2018-05-03,021,0102,0.185,0.224,0.304,0.2,0.3,30.928,21.898,706,0.04,0,0,0,0,0,0,0
6765,180503-021-0102,2018-05-03,021,0102,0.18,0.226,0.302,0.2,0.3,31.498,21.474,705,0.039,0,0,0,0,0,0,0
6766,180503-021-0102,2018-05-03,021,0102,0.184,0.224,0.304,0.2,0.3,25.895,22.098,706,0.039,0,0,0,0,0,0,0
6767,180503-021-0102,2018-05-03,021,0102,0.19,0.224,0.304,0.2,0.3,29.098,21.902,707,0.04,0,0,0,0,0,0,0
6768,180503-021-0102,2018-05-03,021,0102,0.19,0.224,0.302,0.2,0.3,26.365,22.036,705,0.038,0,0,0,0,0,0,0
6769,180503-021-0102,2018-05-03,021,0102,0.19,0.224,0.306,0.2,0.3,25.928,22.162,705,0.037,0,0,0,0,0,0,0
6770,180503-021-0102,2018-05-03,021,0102,0.184,0.226,0.302,0.2,0.3,31.22,21.654,706,0.04,0,0,0,0,0,0,0
6771,180503-021-0102,2018-05-03,021,0102,0.192,0.226,0.308,0.2,0.3,25.716,22.172,706,0.037,0,0,0,0,0,0,0
